Commodity,Attribute,Country,1961/1962,1962/1963,1963/1964,1964/1965,1965/1966,1966/1967,1967/1968,1968/1969,1969/1970,1970/1971,1971/1972,1972/1973,1973/1974,1974/1975,1975/1976,1976/1977,1977/1978,1978/1979,1979/1980,1980/1981,1981/1982,1982/1983,1983/1984,1984/1985,1985/1986,1986/1987,1987/1988,1988/1989,1989/1990,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019,2019/2020,2020/2021,2021/2022,2022/2023,2023/2024,Unit Description
,,Union of Soviet Socialist Repu,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,United Kingdom,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20,14,16,13,10,19,32,39,37,39,50.0,24.0,22.0,40.0,33.0,25.0,10.0,23.0,29.0,34.0,22.0,70.0,42.0,27.0,29.0,37.0,35.0,43.0,33.0,35.0,34.0,37.0,37.0,34.0,34.0,39.0,43.0,42.0,30.0,33.0,33.0,20.0,20.0,32.0,32.0,(1000 MT)
,Total Distribution,Belgium-Luxembourg,0,0,0,16.0,12.0,6.0,11.0,8.0,9,5,5,2,6,4,2,3,2,3,2,3,6,4,2,5,10,4,10,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Benin,0,0,1,16.0,16.0,19.0,23.0,20.0,22,23,27,30,27,34,40,40,27,32,33,33,35,35,35,35,35,35,35,35,35.0,35.0,35.0,13.0,13.0,13.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,11.0,12.0,(1000 MT)
,,Brazil,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,5,6,8,14,15.0,15.0,15.0,15.0,15.0,15.0,18.0,20.0,21.0,30.0,54.0,48.0,51.0,46.0,49.0,59.0,79.0,105.0,121.0,152.0,213.0,192.0,205.0,223.0,247.0,239.0,228.0,258.0,254.0,260.0,280.0,312.0,294.0,286.0,319.0,(1000 MT)
,,Cameroon,10,9,10,13.0,9.0,14.0,11.0,12.0,15,18,22,22,16,22,15,16,18,16,19,21,19,23,14,21,20,20,20,20,20.0,20.0,20.0,20.0,20.0,23.0,24.0,29.0,25.0,26.0,29.0,30.0,30.0,30.0,30.0,31.0,31.0,39.0,38.0,39.0,40.0,53.0,60.0,64.0,62.0,62.0,69.0,64.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,(1000 MT)
,,Canada,0,0,0,5.0,4.0,6.0,6.0,7.0,5,5,6,6,4,5,10,7,7,9,9,9,11,10,10,11,11,10,20,20,15.0,16.0,17.0,13.0,14.0,14.0,11.0,14.0,9.0,7.0,9.0,9.0,8.0,10.0,10.0,15.0,21.0,21.0,40.0,28.0,17.0,9.0,6.0,6.0,8.0,7.0,8.0,14.0,10.0,16.0,14.0,14.0,16.0,15.0,15.0,(1000 MT)
,,China,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,8,15.0,15.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,15.0,19.0,103.0,97.0,139.0,150.0,225.0,247.0,391.0,369.0,451.0,438.0,421.0,476.0,620.0,495.0,578.0,560.0,595.0,701.0,890.0,783.0,638.0,523.0,747.0,750.0,(1000 MT)
,,Colombia,0,0,0,0.0,1.0,1.0,1.0,2.0,3,4,4,5,4,6,5,6,8,7,8,8,8,10,11,11,14,14,17,20,20.0,20.0,23.0,24.0,25.0,15.0,32.0,37.0,41.0,44.0,45.0,53.0,49.0,53.0,64.0,71.0,69.0,73.0,80.0,73.0,78.0,83.0,89.0,99.0,110.0,114.0,121.0,140.0,162.0,167.0,155.0,155.0,155.0,156.0,160.0,(1000 MT)
,,Congo (Kinshasa),0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,15.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,15.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,(1000 MT)
,,Costa Rica,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,6.0,7.0,8.0,9.0,9.0,10.0,10.0,11.0,12.0,13.0,13.0,12.0,14.0,16.0,17.0,17.0,18.0,17.0,19.0,21.0,18.0,33.0,27.0,23.0,26.0,25.0,28.0,29.0,29.0,36.0,50.0,53.0,51.0,(1000 MT)
,,Cote d'Ivoire,1,3,1,0.0,6.0,6.0,6.0,9.0,3,0,0,0,0,2,3,6,11,13,17,12,13,13,15,18,19,18,16,14,12.0,14.0,19.0,21.0,21.0,19.0,21.0,23.0,22.0,24.0,22.0,20.0,19.0,21.0,23.0,24.0,31.0,47.0,51.0,31.0,33.0,39.0,42.0,46.0,45.0,42.0,42.0,46.0,54.0,55.0,55.0,63.0,65.0,67.0,66.0,(1000 MT)
,,Denmark,0,0,0,6.0,8.0,4.0,9.0,10.0,8,11,7,8,11,8,9,13,11,10,15,21,16,16,18,19,20,22,21,19,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Dominican Republic,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Ecuador,0,0,0,0.0,0.0,0.0,4.0,2.0,2,1,1,1,5,2,12,3,3,6,4,5,6,6,5,6,8,8,6,6,10.0,11.0,12.0,12.0,13.0,15.0,14.0,15.0,17.0,19.0,18.0,18.0,21.0,21.0,23.0,29.0,27.0,43.0,47.0,48.0,47.0,61.0,56.0,56.0,47.0,62.0,64.0,60.0,60.0,58.0,54.0,55.0,51.0,52.0,54.0,(1000 MT)
,,EU-15,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,358.0,427.0,422.0,349.0,423.0,436.0,422.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,European Union,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,502.0,667.0,667.0,704.0,700.0,654.0,678.0,692.0,713.0,630.0,608.0,624.0,728.0,724.0,767.0,810.0,850.0,837.0,809.0,822.0,820.0,713.0,688.0,693.0,(1000 MT)
,,France,0,0,0,36.0,29.0,29.0,27.0,28.0,38,39,40,31,25,30,21,23,20,20,23,14,37,38,17,14,22,23,29,22,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,German Democratic Republic,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,6,6,3,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Germany,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,"Germany, Federal Republic of",0,0,0,75.0,72.0,42.0,60.0,56.0,59,63,34,34,48,36,39,54,26,34,50,36,38,79,92,87,85,95,131,195,165.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Ghana,6,5,6,10.0,13.0,16.0,16.0,16.0,17,14,15,15,16,16,16,15,14,14,14,14,15,16,17,17,17,17,17,17,17.0,17.0,17.0,17.0,17.0,16.0,17.0,18.0,16.0,17.0,17.0,16.0,16.0,33.0,33.0,34.0,34.0,35.0,34.0,40.0,45.0,38.0,40.0,39.0,27.0,25.0,31.0,33.0,32.0,38.0,36.0,37.0,38.0,39.0,39.0,(1000 MT)
,,Guatemala,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,14.0,12.0,13.0,14.0,13.0,22.0,25.0,19.0,22.0,24.0,29.0,39.0,51.0,59.0,74.0,76.0,84.0,101.0,86.0,87.0,96.0,102.0,103.0,(1000 MT)
,,Guinea,0,0,0,6.0,7.0,7.0,8.0,9.0,10,10,12,10,11,12,13,11,14,13,9,14,11,11,11,13,15,15,15,16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,20.0,21.0,21.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,(1000 MT)
,,Guinea-Bissau,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,(1000 MT)
,,Honduras,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,8.0,8.0,9.0,9.0,9.0,10.0,12.0,14.0,15.0,19.0,21.0,22.0,28.0,32.0,31.0,36.0,39.0,35.0,38.0,49.0,46.0,54.0,61.0,70.0,83.0,86.0,86.0,106.0,89.0,84.0,83.0,82.0,(1000 MT)
,,Hungary,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,India,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,18,1,4,0,0,9,1,2,1,2.0,1.0,1.0,1.0,3.0,5.0,4.0,9.0,10.0,30.0,28.0,57.0,52.0,108.0,108.0,120.0,109.0,148.0,149.0,214.0,204.0,156.0,158.0,325.0,220.0,236.0,129.0,108.0,156.0,191.0,159.0,205.0,138.0,158.0,176.0,(1000 MT)
,,Indonesia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,18,15,25,26,44,40,47,55,68,70,78,126,145,142,208,215,299.0,343.0,390.0,441.0,467.0,502.0,649.0,770.0,727.0,782.0,976.0,1129.0,1197.0,1301.0,1488.0,1710.0,1853.0,1892.0,2113.0,2330.0,2647.0,2882.0,3292.0,3597.0,3823.0,4129.0,3919.0,4256.0,4739.0,5090.0,5119.0,5243.0,5266.0,5523.0,5604.0,(1000 MT)
,,Iran,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,10.0,7.0,10.0,11.0,14.0,4.0,5.0,8.0,10.0,8.0,5.0,5.0,4.0,4.0,4.0,(1000 MT)
,,Ireland,0,0,0,1.0,2.0,2.0,2.0,2.0,2,2,2,3,3,1,2,2,1,2,3,2,2,3,4,3,4,4,4,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Italy,0,0,0,11.0,10.0,10.0,7.0,8.0,10,14,16,10,16,12,12,5,4,5,5,4,5,7,8,18,12,13,18,23,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Japan,0,0,0,11.0,12.0,10.0,12.0,15.0,17,18,10,8,3,8,7,10,10,15,18,18,19,21,22,27,26,40,43,44,42.0,31.0,47.0,57.0,51.0,52.0,57.0,55.0,55.0,52.0,54.0,50.0,49.0,53.0,49.0,53.0,56.0,68.0,70.0,68.0,80.0,91.0,89.0,93.0,100.0,87.0,76.0,76.0,75.0,77.0,73.0,78.0,78.0,73.0,77.0,(1000 MT)
,,Liberia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,5,5,6,6,5,5,4,4,4,3,4,3,4,4,4,4,4,6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,(1000 MT)
,,Malaysia,0,0,0,7.0,10.0,13.0,11.0,19.0,30,49,63,72,85,108,117,142,152,218,242,261,323,418,406,498,658,660,704,783,896.0,898.0,875.0,1020.0,1098.0,1107.0,1172.0,1237.0,1284.0,1388.0,1505.0,1756.0,1920.0,2100.0,1981.0,2132.0,2360.0,2440.0,2650.0,2676.0,2927.0,2863.0,2935.0,2948.0,2820.0,2982.0,2578.0,2740.0,2882.0,3012.0,2911.0,2783.0,2585.0,2738.0,2718.0,(1000 MT)
,,Mexico,0,0,0,11.0,11.0,12.0,12.0,12.0,13,13,14,8,5,14,14,7,4,4,4,5,5,0,0,0,0,0,0,0,0.0,0.0,50.0,100.0,120.0,10.0,8.0,29.0,14.0,43.0,40.0,41.0,46.0,41.0,20.0,36.0,48.0,50.0,42.0,68.0,67.0,64.0,70.0,70.0,72.0,90.0,87.0,89.0,93.0,79.0,97.0,95.0,160.0,100.0,115.0,(1000 MT)
,,Mozambique,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,6,5,9,10,13,13,14,20,15,17,20,20.0,20.0,20.0,20.0,17.0,17.0,10.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Netherlands,0,0,0,60.0,65.0,44.0,56.0,87.0,94,116,121,93,100,98,106,93,91,95,109,97,110,118,117,123,118,123,125,135,133.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Nigeria,0,0,0,19.0,33.0,50.0,32.0,40.0,28,31,39,36,52,38,38,48,56,76,90,85,88,74,83,91,77,82,117,75,102.0,142.0,147.0,152.0,145.0,153.0,135.0,130.0,150.0,150.0,152.0,138.0,149.0,151.0,256.0,271.0,296.0,323.0,317.0,318.0,319.0,315.0,310.0,323.0,354.0,343.0,334.0,340.0,336.0,354.0,391.0,382.0,410.0,412.0,473.0,(1000 MT)
,,Papua New Guinea,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,4,6,9,9,11,15,9,9,8,12,13.0,14.0,13.0,16.0,18.0,20.0,17.0,18.0,19.0,19.0,22.0,31.0,31.0,34.0,35.0,35.0,42.0,41.0,46.0,54.0,60.0,64.0,68.0,76.0,74.0,66.0,65.0,73.0,77.0,80.0,73.0,74.0,74.0,75.0,78.0,(1000 MT)
,,Philippines,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,4,2,1,3,3,4,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,7.0,12.0,14.0,13.0,15.0,14.0,15.0,15.0,40.0,54.0,49.0,43.0,54.0,74.0,102.0,108.0,89.0,83.0,72.0,58.0,41.0,67.0,(1000 MT)
,,Poland,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,1,5,5,1,1,1,3,10,11,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Portugal,0,0,0,8.0,5.0,3.0,5.0,4.0,6,6,3,6,5,4,3,2,2,4,4,3,3,16,19,13,8,4,7,5,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Russia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,9.0,11.0,23.0,43.0,42.0,57.0,86.0,96.0,75.0,48.0,47.0,59.0,69.0,64.0,60.0,53.0,52.0,62.0,70.0,91.0,70.0,83.0,85.0,(1000 MT)
,,Saudi Arabia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,2,1,1,2,2,2,8,13,20,20,20.0,20.0,20.0,20.0,17.0,17.0,20.0,20.0,17.0,12.0,10.0,8.0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,14.0,44.0,36.0,21.0,27.0,39.0,51.0,31.0,15.0,16.0,31.0,(1000 MT)
,,Sierra Leone,0,0,0,0.0,0.0,17.0,0.0,0.0,0,3,0,2,4,10,12,12,14,4,12,0,4,5,3,4,8,6,6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,10.0,8.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,(1000 MT)
,,Singapore,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,4,3,7,10,9,12,7,12,14,14,9,8,19,21,34,22,30,30,40.0,40.0,40.0,40.0,35.0,30.0,21.0,13.0,30.0,11.0,12.0,35.0,42.0,40.0,29.0,35.0,9.0,6.0,22.0,17.0,11.0,7.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,(1000 MT)
,,South Africa,0,0,0,3.0,2.0,3.0,2.0,0.0,2,3,3,3,4,4,3,4,6,8,8,9,12,20,7,8,25,25,15,28,33.0,49.0,60.0,35.0,33.0,33.0,35.0,40.0,35.0,33.0,37.0,26.0,31.0,40.0,38.0,42.0,41.0,37.0,41.0,35.0,39.0,33.0,36.0,33.0,37.0,34.0,34.0,29.0,34.0,34.0,34.0,34.0,26.0,34.0,29.0,(1000 MT)
,,Spain,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,4,4,8,9,8,10,9,12,11,11,16,13,16,19,17,18,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Sweden,0,0,0,2.0,1.0,1.0,1.0,1.0,1,1,1,0,1,0,0,3,3,4,4,5,1,1,2,3,1,1,4,4,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Switzerland,0,0,0,3.0,3.0,6.0,4.0,4.0,1,0,0,0,5,4,3,4,3,3,5,4,3,4,3,3,3,3,2,2,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,(1000 MT)
,,Thailand,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,4,2,11,12,10,19,13,8,10,9,13,15,16.0,19.0,24.0,25.0,28.0,33.0,40.0,55.0,83.0,90.0,86.0,103.0,88.0,93.0,129.0,122.0,119.0,158.0,154.0,216.0,213.0,262.0,317.0,384.0,381.0,366.0,406.0,427.0,447.0,458.0,439.0,430.0,396.0,446.0,469.0,(1000 MT)
,,Togo,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,4,3,7,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,(1000 MT)
,,Turkey,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,98.0,96.0,101.0,103.0,87.0,86.0,84.0,98.0,99.0,77.0,82.0,67.0,65.0,70.0,79.0,85.0,75.0,95.0,(1000 MT)
,,Union of Soviet Socialist Repu,0,0,0,2.0,4.0,2.0,2.0,1.0,1,2,2,1,1,2,1,1,2,2,13,13,13,10,0,1,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,United Kingdom,0,0,0,94.0,96.0,81.0,47.0,50.0,50,60,72,94,79,99,105,88,85,92,83,86,93,90,59,86,99,100,77,73,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,33.0,29.0,29.0,25.0,30.0,25.0,(1000 MT)
,,United States,0,0,0,38.0,50.0,47.0,55.0,45.0,37,43,45,45,66,73,71,67,58,79,81,97,107,124,94,148,183,212,249,211,207.0,189.0,179.0,159.0,178.0,160.0,144.0,188.0,186.0,210.0,212.0,187.0,210.0,264.0,288.0,265.0,277.0,334.0,272.0,371.0,337.0,320.0,341.0,311.0,303.0,339.0,394.0,404.0,419.0,357.0,409.0,411.0,358.0,380.0,412.0,(1000 MT)
